timestamp_s,potential_V_vs_ref,current_A,working_electrode_area_cm2,cycle,segment,temperature_C,pH,fe2_concentration_M,electrolyte_id,reference_electrode,notes
49.0,-0.5503726089332808,-3.5357165446699344e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.1,-0.5453377116461373,-2.0527016791766635e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.2,-0.5403058849419986,-2.279586161479e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.3,-0.5352768586428429,-2.8257784341880717e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.4,-0.5302503863433867,-2.181722200597702e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.5,-0.52522624331934,-2.32317012119163e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.6,-0.5202042246197144,-2.3932716964355046e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.7,-0.5151841433269875,-1.071438951129293e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.8,-0.5101658289703521,-4.271997660326234e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
49.9,-0.5051491260785849,-1.9420011084504663e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.0,-0.5001338928602446,-8.342892170265368e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.1,-0.49512,-1.3253212845609134e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.2,-0.49010732956086717,-1.1379756991094385e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.3,-0.48509577398303877,-1.0943134874426398e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.4,-0.4800852351708042,-1.1422884748749283e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.5,-0.4750756236598123,-6.059363511303099e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.6,-0.47006685785760516,-9.726238715817512e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.7,-0.4650588633509765,-3.5529951191466857e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.8,-0.46005157227427596,-4.548880070242952e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
50.9,-0.45504492273329444,-4.9383013422037044e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.0,-0.4500388582798426,-7.776008297089983e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.1,-0.4450333274325597,-5.661142699483631e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.2,-0.44002828323988685,1.4200194718875685e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.3,-0.43502368288149346,5.310124803308151e-07,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.4,-0.4300194873047738,-6.511718288475175e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.5,-0.42501566089332804,-8.084129168596694e-07,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.6,-0.42001217116461365,2.7426718990474536e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.7,-0.41500898849419976,-9.096067588928184e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.8,-0.4100060858642843,2.2096456048748294e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
51.9,-0.40500343863433863,-3.599671656285129e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.0,-0.400001024331934,2.7676323484665458e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.1,-0.3949988224619713,-3.7181676136659174e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.2,-0.38999681433269867,-8.758938228217706e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.3,-0.3849949828970352,-7.719620275683503e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.4,-0.3799933126078585,7.977074117660146e-07,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.5,-0.37499178928602445,1.9828386732355877e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.6,-0.3699903999999999,-3.7215831255220427e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.7,-0.3649904,3.99296229388687e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.8,-0.3599904,-7.507600311344799e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
52.9,-0.3549904,4.6960100676341753e-07,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.0,-0.3499904,-5.255080998812283e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.1,-0.3449904,-2.4591805390107958e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.2,-0.33999039999999997,1.0369933565820705e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.3,-0.33499039999999997,-3.5020668264197616e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.4,-0.32999039999999996,-1.1227777211491265e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.5,-0.32499039999999996,5.831464046072204e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.6,-0.31999039999999995,-2.0844593476157435e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.7,-0.31499039999999995,4.97846056032571e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.8,-0.30999039999999994,-4.84853427328809e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
53.9,-0.30499039999999994,3.4490208895764146e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.0,-0.29999039999999993,8.007843103289502e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.1,-0.29499039999999993,-1.1558222500636447e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.2,-0.2899903999999999,-3.184476277352384e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.3,-0.2849903999999999,3.6853606359027007e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.4,-0.2799903999999999,-2.1522693021496313e-07,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.5,-0.2749904,2.655729366856545e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.6,-0.2699903999999999,-2.219925933579103e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.7,-0.2649903999999999,1.2329489373645e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.8,-0.2599903999999999,2.161382303960291e-08,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
54.9,-0.2549904,6.638910308299038e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.0,-0.2499904,2.072104216506066e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.1,-0.24499039999999989,2.4880133103760114e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.2,-0.23999039999999988,-1.2593848306123366e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.3,-0.2349904,-1.6380311203624675e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.4,-0.22999039999999998,-1.3627909390981044e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.5,-0.22499039999999998,2.772260711891485e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.6,-0.21999039999999986,-1.3049224041013144e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.7,-0.21499039999999997,2.248874284482065e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.8,-0.20999039999999997,1.1177003993227195e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
55.9,-0.20499039999999996,5.155623517158463e-06,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
56.0,-0.19999039999999996,-8.301176608392055e-07,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
